isin,date
GB00BHLDN070,2019Q4
GB00BHLDN187,2019Q4
XS2082472718,2019Q4
XS2079321597,2019Q4
XS2044423981,2019Q4
XS2088665596,2019Q4
XS2089244946,2019Q4
GB00BHLFCT57,2019Q4
XS2091506381,2019Q4
XS2078672172,2019Q4
XS2093600554,2019Q4
XS2098770824,2019Q4
XS2083956370,2019Q4
XS2091122999,2019Q4
XS2066049649,2019Q4
XS2080485621,2019Q4
GB00B08H5G38,2019Q4
XS2010617418,2019Q4
XS2095297425,2019Q4
XS2095792359,2019Q4
XS2095782715,2019Q4
XS2078896870,2019Q4
XS2052927212,2019Q4
XS2083926035,2019Q4
GB00BXRHP542,2019Q4
XS2064300010,2019Q4
FR0125693525,2019Q4
GB00BHLF8Z33,2019Q4
BE6316019585,2019Q4
BE6316082245,2019Q4
BE6316081239,2019Q4
BE6315984235,2019Q4
XS1934692218,2019Q4
XS2031180230,2019Q4
XS2044894678,2019Q4
XS2050946107,2019Q4
XS2048589340,2019Q4
XS2076161251,2019Q4
XS2072916096,2019Q4
XS2080550622,2019Q4
XS2068924716,2019Q4
XS2088741793,2019Q4
XS2091682943,2019Q4
XS2089167261,2019Q4
XS2091518550,2019Q4
XS1936157830,2019Q4
XS2093404536,2019Q4
XS2092393706,2019Q4
XS2085543952,2019Q4
BE6313598623,2019Q4
XS2051704059,2019Q4
XS1904304307,2019Q4
GB00BHLF2R39,2019Q4
GB00BHLF3470,2019Q4
XS2047481440,2019Q4
GB00BHLCLB18,2019Q4
GB00BHLCZD10,2019Q4
GB00BHLDC222,2019Q4
XS2023690907,2019Q4
XS2044350069,2019Q4
XS2014472679,2019Q4
XS2055075159,2019Q4
XS2005283283,2019Q4
XS2051175557,2019Q4
XS2044946221,2019Q4
GB00BHLDK621,2019Q4
XS2009943452,2019Q4
GB0005622542,2019Q4
NO0003054405,2019Q4
LU0875337270,2019Q4
XS1797231740,2019Q4
XS2040486578,2019Q4
FR0125563223,2019Q4
XS2004391129,2019Q4
GB00BHLCTK68,2019Q4
GB00BHLF1K94,2019Q4
XS2087591918,2019Q4
XS2082887766,2019Q4
XS2073836277,2019Q4
XS2050520621,2019Q4
XS2069304892,2019Q4
GB00BHLD8C43,2019Q4
GB00BD822578,2019Q4
NO0010640824,2019Q4
NL0000009470,2019Q4
BE0004559978,2019Q4
GB00B13YVK26,2019Q4
GB00B3BXX983,2019Q4
XS1451561903,2019Q4
XS1699856180,2019Q4
XS0469026453,2019Q4
XS0458163036,2019Q4
XS0182188366,2019Q4
XS0327443460,2019Q4
XS0181161380,2019Q4
BE6316030699,2019Q4
BE6316035748,2019Q4
BE6316049889,2019Q4
FR0125798894,2019Q4
FR0125980385,2019Q4
GB00BDXP2X91,2019Q4
GB00BHLCTX97,2019Q4
GB00BHLDGS64,2019Q4
GB00BHLDQ644,2019Q4
GB00BHLDQ974,2019Q4
GB00BHLDQH57,2019Q4
GB00BHLDQR55,2019Q4
GB00BHLDSK27,2019Q4
GB00BHLDT218,2019Q4
GB00BHLDVX68,2019Q4
GB00BHLDWC21,2019Q4
GB00BHLDX301,2019Q4
GB00BHLDX525,2019Q4
GB00BHLDZX49,2019Q4
GB00BHLF0D52,2019Q4
GB00BHLF0F76,2019Q4
GB00BHLF0Z72,2019Q4
GB00BHLF2738,2019Q4
GB00BHLF4G63,2019Q4
GB00BHLF5Q37,2019Q4
GB00BHLF7L22,2019Q4
GB00BHLF8S65,2019Q4
GB00BHLF9279,2019Q4
GB00BHLF9493,2019Q4
GB00BHLFC284,2019Q4
GB00BHLFCN95,2019Q4
GB00BHLFFS55,2019Q4
GB00BHLFFV84,2019Q4
GB00BHLFH234,2019Q4
GB00BHLFHD43,2019Q4
GB00BHLFJD82,2019Q4
GB00BHLFM283,2019Q4
GB00BHLFMC88,2019Q4
GB00BHLFQ151,2019Q4
GB00BHLFQH14,2019Q4
GB00BHLFQN73,2019Q4
GB00BHLFQY88,2019Q4
GB00BHLFRD41,2019Q4
GB00BHLFT726,2019Q4
XS2005467688,2019Q4
XS2010203441,2019Q4
XS2056437614,2019Q4
XS2058534137,2019Q4
XS2066647541,2019Q4
XS2079315193,2019Q4
XS2079315862,2019Q4
XS2079938325,2019Q4
XS2080214278,2019Q4
XS2080342277,2019Q4
XS2081020443,2019Q4
XS2081160967,2019Q4
XS2082788436,2019Q4
XS2082801718,2019Q4
XS2083188610,2019Q4
XS2083203781,2019Q4
XS2083918289,2019Q4
XS2083944442,2019Q4
XS2084020135,2019Q4
XS2084416713,2019Q4
XS2092394183,2019Q4
XS2092408660,2019Q4
XS2093083397,2019Q4
XS2093594484,2019Q4
XS2093594997,2019Q4
XS2094050247,2019Q4
XS2094406951,2019Q4
XS2094472235,2019Q4
XS2095881616,2019Q4
XS2096042481,2019Q4
AU000000EAR9,2019Q4
GB00B09TKL88,2019Q4
AU000000IDC6,2019Q4
XS0112181309,2019Q4
GB00BWZMHQ93,2019Q4
GB00BJFL1746,2019Q4
GB00BYP82L11,2019Q4
LU1388738541,2019Q4
LU1388737816,2019Q4
LU1411390880,2019Q4
LU1388737576,2019Q4
ES00000126W8,2019Q4
EZ6C60623SF2,2019Q4
DE000C4CNAP5,2019Q4
GB00BBDR7T29,2019Q4
GB00B0H33B33,2019Q4
GB00BJCWFX49,2019Q4
GB00H7M8VR86,2019Q4
XS0253496441,2019Q4
XS0088380976,2019Q4
XS0076372928,2019Q4
XS0088380208,2019Q4
LU1808739293,2019Q4
CA1855751071,2019Q4
US23305DA703,2019Q4
US44047T1097,2019Q4
BMG7397J1071,2019Q4
US86563GA282,2019Q4
IL0011354904,2019Q4
USU624551151,2019Q4
JE00B3RQZ289,2019Q4
ZAD000073237,2019Q4
BRPCARACNPA6,2019Q4
GB0006300213,2019Q4
GB0002369352,2019Q4
GG00BHXH0C87,2019Q4
IE00BD0NHL93,2019Q4
CH0357483210,2019Q4
CH0242606942,2019Q4
DE000C23QCH0,2019Q4
XS1457469655,2019Q4
US00971TAH41,2019Q4
US29404KAC09,2019Q4
US338307AA93,2019Q4
US76680RAC16,2019Q4
US48266XAC92,2019Q4
US65412JAK97,2019Q4
XS1198115898,2019Q4
FR0125725350,2019Q4
DE000A2SEDM7,2019Q4
DE000A254LQ6,2019Q4
FR0125798316,2019Q4
FR0125725087,2019Q4
XS2044102247,2019Q4
XS2001256812,2019Q4
XS2039855338,2019Q4
XS1942587129,2019Q4
XS2011274169,2019Q4
DE000DB7XHU3,2019Q4
FR0117748220,2019Q4
XS0468940068,2019Q4
DE000HSH34R0,2019Q4
LU0972288848,2019Q4
XS1644604792,2019Q4
XS1117292984,2019Q4
XS0953085114,2019Q4
XS1708450488,2019Q4
XS0985950152,2019Q4
XS0953085627,2019Q4
BRNATUACNOR6,2019Q4
BRELETD02OR9,2019Q4
BRELETD04PB6,2019Q4
LU1876460228,2019Q4
IE00BD358420,2019Q4
LU1957153601,2019Q4
BRBMGBACNPR0,2019Q4
RU000A0JP7H1,2019Q4
FR0125826695,2019Q4
BE6313578427,2019Q4
XS2065955820,2019Q4
XS2044908726,2019Q4
XS2068061923,2019Q4
XS2066718078,2019Q4
XS2052949703,2019Q4
XS2072779593,2019Q4
XS2039700211,2019Q4
XS2075789243,2019Q4
XS2063235589,2019Q4
XS2051648983,2019Q4
XS2051396484,2019Q4
XS2040469640,2019Q4
FR0125928038,2019Q4
XS2064246213,2019Q4
XS2040127099,2019Q4
FR0125826380,2019Q4
XS2075172911,2019Q4
XS2010605165,2019Q4
XS1993032280,2019Q4
XS2066633160,2019Q4
XS2065010907,2019Q4
XS2068065833,2019Q4
XS2074528311,2019Q4
XS2069327166,2019Q4
GB00H6CS3751,2019Q4
CH0347496736,2019Q4
US697435AC95,2019Q4
US852234AC73,2019Q4
US880770AF97,2019Q4
USG7948TAC39,2019Q4
BE6316026655,2019Q4
GB00BHLFL764,2019Q4
GB00BHLFLT80,2019Q4
XS1950427648,2019Q4
XS2035223044,2019Q4
XS2078432452,2019Q4
XS2078673816,2019Q4
XS2079039223,2019Q4
XS2079387002,2019Q4
XS2081049186,2019Q4
XS2081467776,2019Q4
XS2082340139,2019Q4
XS2082796298,2019Q4
XS2083151535,2019Q4
XS2083946819,2019Q4
XS2084419816,2019Q4
XS2085671522,2019Q4
XS2085867773,2019Q4
XS2088647347,2019Q4
XS2091508320,2019Q4
XS2091899257,2019Q4
XS2092197198,2019Q4
XS2092393532,2019Q4
XS2092417224,2019Q4
XS2095280454,2019Q4
XS2095779927,2019Q4
XS2096627364,2019Q4
XS2098288801,2019Q4
ES0168561019,2019Q4
SE0005999778,2019Q4
ES0105058004,2019Q4
FR0013080256,2019Q4
AT0000A0V6Y6,2019Q4
ES0184696013,2019Q4
SE0010949750,2019Q4
CH0268076814,2019Q4
SE0008730865,2019Q4
SE0007185681,2019Q4
SE0006732392,2019Q4
SE0009241706,2019Q4
SE0000105116,2019Q4
IT0005187940,2019Q4
FR0013295268,2019Q4
SE0009997075,2019Q4
XS1155041004,2019Q4
NO0010768070,2019Q4
NO0010768062,2019Q4
XS1608398563,2019Q4
US29277EA615,2019Q4
US92276VA621,2019Q4
ID1000146301,2019Q4
JP3048810000,2019Q4
KR7094800000,2019Q4
KR7293940003,2019Q4
MYL5236WAU73,2019Q4
MYL8206WAW30,2019Q4
SGXC80011726,2019Q4
TH4707052809,2019Q4
TH946710TB07,2019Q4
XS2076772727,2019Q4
XS2074519088,2019Q4
XS2033284865,2019Q4
XS2066573085,2019Q4
FR0125923526,2019Q4
XS2065929312,2019Q4
XS2068243521,2019Q4
BE6317041133,2019Q4
XS2073755352,2019Q4
FR0125827800,2019Q4
XS2054474742,2019Q4
FR0125763229,2019Q4
FR0125563231,2019Q4
FR0125769275,2019Q4
FR0125354680,2019Q4
FR0125763849,2019Q4
FR0125769788,2019Q4
FR0125954109,2019Q4
FR0125874562,2019Q4
XS2065959145,2019Q4
FR0125870842,2019Q4
FR0125827545,2019Q4
FR0125877490,2019Q4
FR0125874836,2019Q4
FR0125874810,2019Q4
XS2039979732,2019Q4
FR0125877516,2019Q4
XS2050606008,2019Q4
XS2075315536,2019Q4
FR0125825275,2019Q4
XS2060700304,2019Q4
FR0125891822,2019Q4
XS2063278399,2019Q4
FR0125826893,2019Q4
XS2049823334,2019Q4
DE000CB969R6,2019Q4
BE6315720506,2019Q4
FR0125643017,2019Q4
XS2064638138,2019Q4
FR0125827891,2019Q4
FR0125923344,2019Q4
DE000DK0TQR2,2019Q4
FR0125799108,2019Q4
FR0125558462,2019Q4
FR0125440265,2019Q4
FR0125604381,2019Q4
FR0125468027,2019Q4
FR0125565566,2019Q4
FR0125440869,2019Q4
FR0125467920,2019Q4
FR0125875098,2019Q4
FR0125798225,2019Q4
FR0125892069,2019Q4
XS2051142896,2019Q4
XS2046722455,2019Q4
BE6313178301,2019Q4
XS2072771186,2019Q4
FR0125566010,2019Q4
FR0125562233,2019Q4
FR0125440166,2019Q4
FR0125820474,2019Q4
XS2064235950,2019Q4
BE6317008777,2019Q4
XS2051117948,2019Q4
FR0125610289,2019Q4
XS2034902838,2019Q4
XS2064412161,2019Q4
XS2052171936,2019Q4
FR0125825846,2019Q4
XS2028906282,2019Q4
FR0125579591,2019Q4
FR0125768681,2019Q4
FR0125912883,2019Q4
FR0125874885,2019Q4
FR0125768624,2019Q4
FR0125824146,2019Q4
FR0125763013,2019Q4
FR0125763070,2019Q4
XS2076106231,2019Q4
FR0125953754,2019Q4
XS2060593469,2019Q4
FR0125768756,2019Q4
XS1995597611,2019Q4
XS2039711507,2019Q4
BE6316570272,2019Q4
FR0125850117,2019Q4
ES0530670SC7,2019Q4
FR0125917312,2019Q4
FR0125769259,2019Q4
ES0530670RT3,2019Q4
FR0125288722,2019Q4
XS2021231399,2019Q4
FR0125404584,2019Q4
FR0125877359,2019Q4
XS1957157420,2019Q4
XS2068936132,2019Q4
FR0125823965,2019Q4
FR0125325177,2019Q4
ES0530670SA1,2019Q4
XS2068087480,2019Q4
XS1971355810,2019Q4
XS2039993485,2019Q4
XS1921396518,2019Q4
BE6314137199,2019Q4
XS2049716843,2019Q4
FR0125671075,2019Q4
FR0125449282,2019Q4
XS1982081918,2019Q4
XS2022418086,2019Q4
XS1991418309,2019Q4
XS2017309027,2019Q4
XS1964700857,2019Q4
FR0125770216,2019Q4
XS1931957507,2019Q4
FR0125604779,2019Q4
XS1998128406,2019Q4
XS2055088483,2019Q4
XS2054555664,2019Q4
XS2008165529,2019Q4
XS2066344560,2019Q4
XS2075212998,2019Q4
XS2067184809,2019Q4
XS1970540347,2019Q4
XS1959328169,2019Q4
FR0125534620,2019Q4
FR0125820128,2019Q4
XS2068969737,2019Q4
XS1986096250,2019Q4
XS2023686038,2019Q4
FR0125916066,2019Q4
FR0125917148,2019Q4
FR0125761025,2019Q4
FR0125803413,2019Q4
FR0125602971,2019Q4
FR0125764136,2019Q4
XS2055791334,2019Q4
XS1734193680,2019Q4
CH0036183488,2019Q4
XS1079726763,2019Q4
XS1848859564,2019Q4
XS1280841427,2019Q4
XS1069282827,2019Q4
XS0856977144,2019Q4
DK0030404298,2019Q4
LU1105951401,2019Q4
XS1070235004,2019Q4
XS1669196906,2019Q4
XS1061043797,2019Q4
XS1725523234,2019Q4
FR0013221629,2019Q4
XS1523299623,2019Q4
XS1135549167,2019Q4
US25382FAA93,2019Q4
US25382DAA46,2019Q4
US37244EAB39,2019Q4
CA8541792070,2019Q4
CA74273V1224,2019Q4
CA74624E1346,2019Q4
DE000A0MUTZ8,2019Q4
DE000A2JF824,2019Q4
DE000F4ZCMS5,2019Q4
DE000F0VD0D8,2019Q4
ZZ0650919499,2019Q4
DE000C0JKFV1,2019Q4
XS1918883080,2019Q4
US24422ETY58,2019Q4
US02529KAF03,2019Q4
US02529KAH68,2019Q4
USU0734RAA87,2019Q4
XS2082786737,2019Q4
USU1224EAA20,2019Q4
US17320DAP33,2019Q4
US17318UAW45,2019Q4
XS2038539479,2019Q4
US3140J8F734,2019Q4
US3140J8FW89,2019Q4
US3140J8F403,2019Q4
US31417CCK99,2019Q4
US3138WCAA13,2019Q4
US3140JAZS01,2019Q4
US3140J8FV07,2019Q4
US31418DGM83,2019Q4
US3138ERBM13,2019Q4
US31335BK471,2019Q4
XS2051115579,2019Q4
XS2036672132,2019Q4
XS2057288131,2019Q4
FR0125924839,2019Q4
FR0125923872,2019Q4
US617458AV68,2019Q4
USU7503NAA10,2019Q4
USU6178VAD39,2019Q4
XS2079281510,2019Q4
US45660NN848,2019Q4
US74958EAC03,2019Q4
US87612BBH42,2019Q4
XS2066578639,2019Q4
XS2079841677,2019Q4
JP1748591K92,2019Q4
XS1120719031,2019Q4
XS1309485701,2019Q4
XS1136679153,2019Q4
XS0181389304,2019Q4
XS1139232299,2019Q4
SE0013050747,2019Q4
AT0000A10BA2,2019Q4
AU0000XINAK8,2019Q4
FR0010407049,2019Q4
GB0002905007,2019Q4
GB0000374289,2019Q4
GB0001373736,2019Q4
KRA002900199,2019Q4
KRA005070198,2019Q4
AU000000AAT3,2019Q4
AU000000AED9,2019Q4
AU000000CDX5,2019Q4
SG1I32881126,2019Q4
AU000000MCO5,2019Q4
IE00BYZK4115,2019Q4
XS1315173606,2019Q4
XS0206407743,2019Q4
XS0096145759,2019Q4
XS1522919650,2019Q4
XS1659785106,2019Q4
PK06T0705203,2019Q4
KZKD00000980,2019Q4
PK12T1009207,2019Q4
XS0583616239,2019Q4
GB00B4WZ0J97,2019Q4
LU0620851005,2019Q4
GB00BHLF4338,2019Q4
GB00BHLF3K35,2019Q4
GB00BHLF4551,2019Q4
XS2034566625,2019Q4
GB00BHLD2S82,2019Q4
XS1920580823,2019Q4
XS2036664626,2019Q4
BE6316682424,2019Q4
XS1981718163,2019Q4
XS1914552408,2019Q4
GB00BHLC7N50,2019Q4
GB00BHLC3598,2019Q4
GB00BHLC8N26,2019Q4
GB00BHLCP648,2019Q4
GB00BHLCSC10,2019Q4
GB00BHLCWC97,2019Q4
GB00BHLD2T99,2019Q4
GB00BHLD0Q29,2019Q4
GB00BHLD3N03,2019Q4
GB00BHLD3P27,2019Q4
GB00BHLD6C03,2019Q4
GB00BHLDG538,2019Q4
XS1956051731,2019Q4
GB00BHLD7051,2019Q4
GB00BHLDB695,2019Q4
GB00BHLDB703,2019Q4
GB00BHLDB810,2019Q4
GB00BHLDBZ86,2019Q4
GB00BHLDH163,2019Q4
GB00BHLDH270,2019Q4
GB00BHLDMG60,2019Q4
GB00BHLDMH77,2019Q4
GB00BHLDGP34,2019Q4
XS1982056647,2019Q4
GB00BHLDQS62,2019Q4
GB00BHLDQT79,2019Q4
XS1950865326,2019Q4
GB00BHLDMJ91,2019Q4
GB00BHLDMK07,2019Q4
XS2056437531,2019Q4
XS2056623759,2019Q4
BE6313611756,2019Q4
XS2057171964,2019Q4
XS2063248483,2019Q4
GB00BHLDT101,2019Q4
GB00BHLDTP47,2019Q4
GB00BHLDTK91,2019Q4
GB00BHLDW220,2019Q4
GB00BHLDWK05,2019Q4
BE6315968071,2019Q4
GB00BHLDXJ64,2019Q4
BE6315971109,2019Q4
BE6315972115,2019Q4
XS1921363856,2019Q4
GB00BHLDRX80,2019Q4
GB00BHLDWR73,2019Q4
GB00BHLDWS80,2019Q4
GB00BHLDWT97,2019Q4
GB00BHLF1F42,2019Q4
GB00BHLF0J15,2019Q4
GB00BHLF1Y31,2019Q4
GB00BHLF2W81,2019Q4
GB00BHLF3587,2019Q4
GB00BHLDPM36,2019Q4
GB00BHLDPN43,2019Q4
XS2059678420,2019Q4
GB00BHLDRF09,2019Q4
GB00BHLF2S46,2019Q4
FR0125800948,2019Q4
XS1980832163,2019Q4
FR0125800930,2019Q4
XS1980832320,2019Q4
FR0125716110,2019Q4
XS2001166318,2019Q4
XS2062687194,2019Q4
XS2065457983,2019Q4
FR0125716128,2019Q4
XS2026308804,2019Q4
FR0125716136,2019Q4
FR0125716144,2019Q4
XS2001166748,2019Q4
BE6313605691,2019Q4
XS2039690404,2019Q4
BE6313607713,2019Q4
BE6313609735,2019Q4
FR0125641060,2019Q4
XS2057288057,2019Q4
XS2057988979,2019Q4
BE6313610741,2019Q4
XS2004866849,2019Q4
BE6315955912,2019Q4
XS2050926331,2019Q4
XS2051110695,2019Q4
XS2050926760,2019Q4
XS2011007049,2019Q4
XS2050926927,2019Q4
XS2050927149,2019Q4
FR0125892192,2019Q4
FR0125849374,2019Q4
XS2058005492,2019Q4
XS2059791587,2019Q4
XS2059790001,2019Q4
FR0125877623,2019Q4
FR0125892200,2019Q4
XS2061939133,2019Q4
XS2061948555,2019Q4
XS2063012442,2019Q4
XS2064249662,2019Q4
XS2031180156,2019Q4
XS2031180743,2019Q4
XS2037421778,2019Q4
XS2051167968,2019Q4
XS2031181717,2019Q4
XS2039662882,2019Q4
XS2031181121,2019Q4
XS2037423048,2019Q4
XS2075340211,2019Q4
XS2075340484,2019Q4
XS2038593252,2019Q4
FR0125951345,2019Q4
FR0125954638,2019Q4
XS2071846831,2019Q4
XS2049719607,2019Q4
FR0125951337,2019Q4
FR0125954976,2019Q4
XS2044942311,2019Q4
XS2044943392,2019Q4
XS2053856576,2019Q4
XS2051138605,2019Q4
XS2055105915,2019Q4
XS2055122175,2019Q4
XS2055122415,2019Q4
XS2063484708,2019Q4
XS2012058835,2019Q4
XS2051112634,2019Q4
GB00BHLC9G24,2019Q4
FR0125795668,2019Q4
XS2022289768,2019Q4
XS2022224393,2019Q4
XS2076737811,2019Q4
XS2013506386,2019Q4
BE6314989953,2019Q4
BE6315882181,2019Q4
XS1527593633,2019Q4
XS2075801980,2019Q4
XS2016769320,2019Q4
XS2016769593,2019Q4
XS2011968760,2019Q4
GB00BHLF4Y46,2019Q4
XS2037769341,2019Q4
XS1999734442,2019Q4
XS2065458874,2019Q4
XS2066365565,2019Q4
XS2000518741,2019Q4
XS2001188809,2019Q4
XS2007243566,2019Q4
XS2007244705,2019Q4
XS2051655921,2019Q4
XS2059533880,2019Q4
XS2059656293,2019Q4
XS2065933009,2019Q4
XS2059655212,2019Q4
XS2072915106,2019Q4
XS2016762747,2019Q4
XS1991169910,2019Q4
XS2041015236,2019Q4
XS2043669774,2019Q4
XS2008752813,2019Q4
GB00BHLC5W02,2019Q4
XS2012940701,2019Q4
XS2040377363,2019Q4
XS2051105349,2019Q4
GB00BHLDWN36,2019Q4
XS2025459715,2019Q4
XS2010325046,2019Q4
XS2049424984,2019Q4
XS1989163826,2019Q4
XS2049049369,2019Q4
XS2051787088,2019Q4
GB00BHLBTW57,2019Q4
XS2045754798,2019Q4
XS2008817293,2019Q4
XS2010991888,2019Q4
XS2058892568,2019Q4
FR0012616886,2019Q4
IE00BYZK4222,2019Q4
AU3FN0039277,2019Q4
XS1590512007,2019Q4
XS2058880472,2019Q4
XS1403439273,2019Q4
XS1129895956,2019Q4
AU3FN0041331,2019Q4
AU3FN0043329,2019Q4
XS0270513830,2019Q4
XS1590511702,2019Q4
AU3FN0041349,2019Q4
XS1129892185,2019Q4
XS0183870004,2019Q4
XS0183870186,2019Q4
AU300INTC020,2019Q4
AU3FN0012951,2019Q4
GB0006091408,2019Q4
GB0002424371,2019Q4
ES0165515117,2019Q4
DE000A1TNM50,2019Q4
CY1010102113,2019Q4
GB00B24CH603,2019Q4
IE00B4TY6687,2019Q4
IE00BQ1KFC74,2019Q4
IE00BD6VBK45,2019Q4
IE00BD6VBN75,2019Q4
IE00BD6VBJ30,2019Q4
IE00BD6VBM68,2019Q4
IE00BD6VBH16,2019Q4
IE00BD6VBL51,2019Q4
IE00BD6VBP99,2019Q4
IE00BD6VBQ07,2019Q4
XS1958593375,2019Q4
XS2042809595,2019Q4
BE6314862655,2019Q4
XS1971432312,2019Q4
XS2034659800,2019Q4
XS2035385702,2019Q4
JP3652010004,2019Q4
XS1107172535,2019Q4
XS1114423129,2019Q4
SG6OG5000008,2019Q4
SG6XB0000005,2019Q4
XS1163228627,2019Q4
SG6TD3000006,2019Q4
XS1396364496,2019Q4
XS1130968453,2019Q4
SG6WE7000004,2019Q4
SG55F0991595,2019Q4
SG6VF3000007,2019Q4
SG79I8000005,2019Q4
SG79F8000001,2019Q4
SG6TD2000007,2019Q4
XS1492629891,2019Q4
XS1120592610,2019Q4
SG6ZD3000003,2019Q4
SG6V23982402,2019Q4
XS1088292815,2019Q4
XS0938965059,2019Q4
SG55A2991230,2019Q4
SG6Y79989324,2019Q4
SG6ZF3000008,2019Q4
XS1523132923,2019Q4
SG7X34961400,2019Q4
SG7PD8000007,2019Q4
XS1143040936,2019Q4
SG6UJ0000004,2019Q4
US30290WAF23,2019Q4
US3132XYXM45,2019Q4
USU15823AD68,2019Q4
DE000DZ1JR96,2019Q4
DK0002041102,2019Q4
DK0009517146,2019Q4
DK0009395600,2019Q4
EZ6DYFRLVJD7,2019Q4
US90403T3086,2019Q4
DE000A2E4TS2,2019Q4
AU3EC2117333,2019Q4
AU3EC2134924,2019Q4
CA0639Z9N377,2019Q4
CA0639Z9TJ69,2019Q4
CA0639Z9WV50,2019Q4
CA0641ZPNH60,2019Q4
CA0641ZPP351,2019Q4
CA0641ZPT569,2019Q4
CA1729Z9N277,2019Q4
CA6330Z8N212,2019Q4
FR0125575821,2019Q4
INE480Q16325,2019Q4
US03664AC972,2019Q4
US05253MMT89,2019Q4
US05571BBJ17,2019Q4
US05571BCS07,2019Q4
US05586FNF08,2019Q4
US06367BEJ44,2019Q4
US06370R2Q12,2019Q4
US06370RUW77,2019Q4
US06417JDT60,2019Q4
US06945LA247,2019Q4
US07644CGF14,2019Q4
US07646MAD83,2019Q4
US12800AAV61,2019Q4
US13606B4Z60,2019Q4
US13606B5U64,2019Q4
US13608CHX39,2019Q4
US19423JBA43,2019Q4
US19423JCQ85,2019Q4
US19423JCR68,2019Q4
US19424HCR93,2019Q4
US19767CA223,2019Q4
US19767CAH97,2019Q4
US20272AH584,2019Q4
US22536UVQ02,2019Q4
US22536UYD61,2019Q4
US22549LL459,2019Q4
US22549LS306,2019Q4
US22549LT213,2019Q4
US2254EABE20,2019Q4
US23305DBQ79,2019Q4
US23305DCR44,2019Q4
US23305DCT00,2019Q4
US3128KAYY15,2019Q4
US3128KJLC41,2019Q4
US3128LAFY17,2019Q4
US3128LBAE80,2019Q4
US3128M5B821,2019Q4
US3128M5YT18,2019Q4
US3128M7NW22,2019Q4
US3128M93F73,2019Q4
US3128M9U914,2019Q4
US3128MD4A88,2019Q4
US3128MD6C27,2019Q4
US3128MDHL08,2019Q4
US3128MFQB72,2019Q4
US3128MMV262,2019Q4
US3128MMYL14,2019Q4
US3128P8HL82,2019Q4
US3128PUKE16,2019Q4
US31292LE849,2019Q4
US312935M630,2019Q4
US31297TRX36,2019Q4
US31307C5V64,2019Q4
US3131WQVJ36,2019Q4
US3131XBTT67,2019Q4
US3131XBV225,2019Q4
US3131XH5F92,2019Q4
US3131XQR817,2019Q4
US3131XUHY61,2019Q4
US3131Y9FR91,2019Q4
US31329JL392,2019Q4
US31329JRA78,2019Q4
US31329JRC35,2019Q4
US31329NBY31,2019Q4
US31329NDU90,2019Q4
US31329PHJ57,2019Q4
US31329QDF54,2019Q4
US31329QJJ13,2019Q4
US3132A4CX40,2019Q4
US3132A5C868,2019Q4
US3132A5CA12,2019Q4
US3132A5CQ63,2019Q4
US3132A5DC68,2019Q4
US3132A5EQ46,2019Q4
US3132A5EY79,2019Q4
US3132A5FV22,2019Q4
US3132A9S577,2019Q4
US3132AAL695,2019Q4
US3132AASE54,2019Q4
US3132AAUQ56,2019Q4
US3132ACBA71,2019Q4
US3132ACBN92,2019Q4
US3132ACDL19,2019Q4
US3132ACH780,2019Q4
US3132ACMJ61,2019Q4
US3132ACR698,2019Q4
US3132AEA484,2019Q4
US3132AEBP07,2019Q4
US3132AEEH53,2019Q4
US3132CWCU62,2019Q4
US3132D53L45,2019Q4
US3132D9AQ73,2019Q4
US3132DMB463,2019Q4
US3132DMCX11,2019Q4
US3132DV3L71,2019Q4
US3132DV4A08,2019Q4
US3132J4CM93,2019Q4
US3132J4CN76,2019Q4
US3132J4G459,2019Q4
US3132J9U715,2019Q4
US3132JBHS51,2019Q4
US3132M5UX83,2019Q4
US3132QLNH22,2019Q4
US3132VPEN40,2019Q4
US3132Y0KF61,2019Q4
US31335ATM08,2019Q4
US31335AUT32,2019Q4
US31335BV940,2019Q4
US31335CAG96,2019Q4
US31335CG998,2019Q4
US31339UMZ02,2019Q4
US31339UNB25,2019Q4
US3138A36S13,2019Q4
US3138ABX612,2019Q4
US3138AXLH22,2019Q4
US3138E7NV29,2019Q4
US3138E8P971,2019Q4
US3138EERL52,2019Q4
US3138EKA472,2019Q4
US3138EKBX25,2019Q4
US3138EKFT76,2019Q4
US3138EKGS84,2019Q4
US3138EMZQ73,2019Q4
US3138ENBT51,2019Q4
US3138ENGK97,2019Q4
US3138ENM489,2019Q4
US3138ENM638,2019Q4
US3138ENUQ02,2019Q4
US3138ENXG92,2019Q4
US3138EPMF86,2019Q4
US3138EQUZ32,2019Q4
US3138EQYG15,2019Q4
US3138EQZ542,2019Q4
US3138ERT915,2019Q4
US3138ERXA37,2019Q4
US3138ETU877,2019Q4
US3138ETYV21,2019Q4
US3138ETYY69,2019Q4
US3138LSKK55,2019Q4
US3138LTJZ27,2019Q4
US3138LUSZ98,2019Q4
US3138M13D88,2019Q4
US3138W9AF73,2019Q4
US3138W9Z372,2019Q4
US3138WASK47,2019Q4
US3138WBEE16,2019Q4
US3138WBX830,2019Q4
US3138WCAF00,2019Q4
US3138WDAA95,2019Q4
US3138WEJU42,2019Q4
US3138WERK77,2019Q4
US3138WEUC15,2019Q4
US3138WFYN09,2019Q4
US3138WHE654,2019Q4
US3138WJ5W45,2019Q4
US3138WJEA20,2019Q4
